movieId,year_idx,Action,Comedy,Mystery,Biography,Sci-Fi,War,Animation,Film-Noir,Music,IMAX,Romance,Thriller,Western,Adventure,Fantasy,Children,Horror,Drama,History,Crime,Documentary
31297,46,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31309,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
31364,82,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
31367,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
31410,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31420,89,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
31422,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31424,89,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
31427,89,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
31431,89,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
31433,89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31435,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31437,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31445,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31522,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31545,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
31553,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31590,32,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
31610,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31617,30,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
31658,86,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
31660,86,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31664,73,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31685,89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
31692,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31694,86,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
31696,89,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
31698,89,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
31700,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
31702,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
31737,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31804,86,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
31851,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31867,89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31878,86,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31903,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
31909,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31921,3,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
31923,18,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31925,51,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
31952,82,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
31973,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32009,89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
32011,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
32017,89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32019,89,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
32022,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32029,89,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
32031,89,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
32058,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32060,71,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
32116,63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32139,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32179,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
32213,86,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
32234,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32243,82,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32289,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
32291,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32294,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32296,89,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
32298,89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32300,86,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32302,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32314,86,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
32387,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32392,81,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
32440,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32442,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32456,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
32460,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
32469,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
32511,53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32515,55,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
32554,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
32582,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32584,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32587,89,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
32589,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32596,89,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
32598,89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32600,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32620,82,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
32632,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
32649,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32657,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32659,80,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32666,82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32728,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
32743,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
32770,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32799,66,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
32862,22,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32875,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32892,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32898,91,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
32906,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
32914,81,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
32917,61,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
33004,89,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33085,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
33090,80,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33124,86,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33126,54,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33132,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
33138,86,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
33145,89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
33148,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33154,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33158,89,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
33162,89,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
33164,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
33166,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
33171,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33188,59,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33201,73,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
33237,47,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
33294,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
33310,86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
33312,69,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33421,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33435,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33437,89,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
33493,89,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33495,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33499,89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33558,82,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
33564,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33615,89,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
33629,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
33639,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33644,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
33646,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33649,86,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
33660,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
33669,89,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
33672,89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33677,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33679,89,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
33681,89,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
33683,82,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
33725,86,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33779,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33781,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
33794,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
33801,86,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
33815,89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
33826,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33830,89,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
33834,89,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
33836,89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
33838,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33880,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33893,86,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
33896,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33903,86,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
33966,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34018,40,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34048,89,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
34072,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34129,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34143,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
34148,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34150,89,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34153,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34162,89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34164,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34271,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34292,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34312,86,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34319,89,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34321,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34323,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
34326,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34330,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34332,89,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
34334,89,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
34336,89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34338,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34359,60,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34397,80,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
34405,89,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34437,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34450,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34520,89,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
34523,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34528,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34530,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34532,89,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
34534,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34536,89,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34540,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34542,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34800,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34811,86,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
35015,89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
35347,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35807,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35836,89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35957,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
36276,89,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36289,73,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
36363,56,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36397,89,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
36401,89,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
36477,89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
36509,89,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
36517,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
36519,89,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
36525,89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
36527,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36529,89,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
36533,89,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
36535,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36537,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
36708,89,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36850,23,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
36931,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37211,15,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
37240,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37380,89,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37382,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
37384,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37386,89,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37444,63,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
37475,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37477,89,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
37495,86,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
37545,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37720,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0
37727,89,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
37729,89,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
37731,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37733,89,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
37736,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37739,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37741,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37830,86,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
37844,89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
37853,89,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
37857,89,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
38038,89,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
38061,89,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
38095,89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
38159,23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
38164,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
38198,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38294,89,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
38304,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38388,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38583,56,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
38798,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38886,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38992,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39183,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
39231,89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
39234,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39292,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
39307,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
39381,89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
39400,89,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
39414,89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
39427,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39435,89,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
39444,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39446,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
39449,89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
39516,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
39715,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39801,89,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
39869,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40148,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
40278,89,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40339,89,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
40412,86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
40414,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40478,25,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
40491,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40578,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40581,89,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40583,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
40597,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40614,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
40617,86,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
40629,89,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40697,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40723,89,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
40732,89,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
40815,89,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0
40819,89,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
40826,89,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
40851,89,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
40870,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40946,89,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40955,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
